locus_tag	ftype	length_bp	gene	EC_number	COG	product
GECPLDIP_00760	CDS	1554	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
GECPLDIP_00761	CDS	990				hypothetical protein
GECPLDIP_00762	CDS	756			COG2861	putative protein
GECPLDIP_00763	CDS	756		3.4.21.-		putative CtpA-like serine protease
GECPLDIP_00764	CDS	837				hypothetical protein
GECPLDIP_00765	CDS	1221	hutG_1	3.5.3.8		Formimidoylglutamase
GECPLDIP_00766	CDS	819	ttuD		COG2897	Sulfur carrier protein TtuD
GECPLDIP_00767	CDS	1794				hypothetical protein
GECPLDIP_00768	CDS	996	vldW_2	1.14.11.52		Validamycin A dioxygenase
GECPLDIP_00769	CDS	936	psuG	4.2.1.70	COG2313	Pseudouridine-5'-phosphate glycosidase
GECPLDIP_00770	CDS	1101	psuK	2.7.1.83	COG0524	Pseudouridine kinase
GECPLDIP_00771	CDS	1200		4.4.1.11	COG0626	L-methionine gamma-lyase
GECPLDIP_00772	CDS	1308	steT		COG0531	Serine/threonine exchanger SteT
GECPLDIP_00773	CDS	174				hypothetical protein
GECPLDIP_00774	CDS	303				hypothetical protein
GECPLDIP_00775	CDS	879	nicB	1.17.2.1	COG1529	Nicotinate dehydrogenase subunit B
GECPLDIP_00776	CDS	450			COG3909	Cytochrome c'
GECPLDIP_00777	CDS	456				hypothetical protein
GECPLDIP_00778	CDS	561				hypothetical protein
GECPLDIP_00779	CDS	630	nicF_2	3.5.1.107	COG1335	Maleamate amidohydrolase
GECPLDIP_00780	CDS	381				hypothetical protein
GECPLDIP_00781	CDS	180				hypothetical protein
GECPLDIP_00782	CDS	1443	pal_2			Peptidoglycan-associated lipoprotein
GECPLDIP_00783	CDS	831				hypothetical protein
GECPLDIP_00784	CDS	789				hypothetical protein
GECPLDIP_00785	CDS	1521	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
GECPLDIP_00786	CDS	1668	hutU	4.2.1.49	COG2987	Urocanate hydratase
GECPLDIP_00787	CDS	738	nagR_2		COG2188	HTH-type transcriptional repressor NagR
GECPLDIP_00788	CDS	1008				hypothetical protein
GECPLDIP_00789	CDS	813				hypothetical protein
GECPLDIP_00790	CDS	543				hypothetical protein
GECPLDIP_00791	CDS	741				hypothetical protein
GECPLDIP_00792	CDS	1245	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GECPLDIP_00793	CDS	528	purH		COG0138	Bifunctional purine biosynthesis protein PurH
GECPLDIP_00794	CDS	120				hypothetical protein
GECPLDIP_00795	CDS	594				hypothetical protein
GECPLDIP_00796	CDS	1209	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
GECPLDIP_00797	CDS	933	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
GECPLDIP_00798	CDS	525	def	3.5.1.88	COG0242	Peptide deformylase
GECPLDIP_00799	CDS	2244				hypothetical protein
GECPLDIP_00800	CDS	138				hypothetical protein
GECPLDIP_00801	CDS	645				hypothetical protein
GECPLDIP_00802	CDS	501				hypothetical protein
GECPLDIP_00803	CDS	225				hypothetical protein
GECPLDIP_00804	CDS	393				hypothetical protein
GECPLDIP_00805	CDS	606				hypothetical protein
GECPLDIP_00806	CDS	2202	priA	3.6.4.-	COG1198	Primosomal protein N'
GECPLDIP_00807	CDS	1731	argS	6.1.1.19		Arginine--tRNA ligase
GECPLDIP_00808	CDS	408	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
GECPLDIP_00809	CDS	435	amnD	3.5.99.5		2-aminomuconate deaminase
GECPLDIP_00810	CDS	528	nbaC	1.13.11.6		3-hydroxyanthranilate 3,4-dioxygenase
GECPLDIP_00811	CDS	1008				hypothetical protein
GECPLDIP_00812	CDS	237				hypothetical protein
GECPLDIP_00813	CDS	1992	dpp5_1	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
GECPLDIP_00814	CDS	720	pcaF	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
GECPLDIP_00815	CDS	588				hypothetical protein
GECPLDIP_00816	CDS	1206	bcr			Bicyclomycin resistance protein
GECPLDIP_00817	CDS	1425	hutI	3.5.2.7	COG1228	Imidazolonepropionase
GECPLDIP_00818	CDS	660	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
GECPLDIP_00819	CDS	1248	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
GECPLDIP_00820	CDS	690	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GECPLDIP_00821	CDS	519				hypothetical protein
GECPLDIP_00822	CDS	285				hypothetical protein
GECPLDIP_00823	CDS	330				hypothetical protein
GECPLDIP_00824	CDS	1836	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
GECPLDIP_00825	CDS	90				hypothetical protein
GECPLDIP_00826	CDS	1371	yicJ		COG2211	Inner membrane symporter YicJ
GECPLDIP_00827	CDS	252				hypothetical protein
GECPLDIP_00828	CDS	1527	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
GECPLDIP_00829	CDS	984				hypothetical protein
GECPLDIP_00830	CDS	651	mgl	4.4.1.11	COG0626	L-methionine gamma-lyase
GECPLDIP_00831	CDS	1299		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
GECPLDIP_00832	CDS	810			COG0596	putative protein
GECPLDIP_00833	CDS	363				hypothetical protein
GECPLDIP_00834	CDS	1980	sldA_2	1.1.99.22		Glycerol dehydrogenase large subunit
GECPLDIP_00835	CDS	399				hypothetical protein
GECPLDIP_00836	CDS	2328				hypothetical protein
GECPLDIP_00837	CDS	2139	hppA1	7.2.3.-	COG3808	Putative K(+)-stimulated pyrophosphate-energized sodium pump
GECPLDIP_00838	CDS	1266	pfp	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
GECPLDIP_00839	CDS	642	adk	2.7.4.3		Adenylate kinase
GECPLDIP_00840	CDS	606	rnd	3.1.13.5		Ribonuclease D
GECPLDIP_00841	CDS	1209	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
GECPLDIP_00842	CDS	2253	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
GECPLDIP_00843	CDS	1200	pdeB	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
GECPLDIP_00844	CDS	264				hypothetical protein
GECPLDIP_00845	CDS	591				hypothetical protein
GECPLDIP_00846	CDS	837				hypothetical protein
GECPLDIP_00847	CDS	1143	iolG	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
GECPLDIP_00848	CDS	1686	mpdB	1.1.1.400		2-methyl-1,2-propanediol dehydrogenase
GECPLDIP_00849	CDS	618				hypothetical protein
GECPLDIP_00850	CDS	345				hypothetical protein
GECPLDIP_00851	CDS	204				hypothetical protein
GECPLDIP_00852	CDS	1608	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
GECPLDIP_00853	CDS	969				hypothetical protein
GECPLDIP_00854	CDS	552	cc4		COG2863	Cytochrome c4
GECPLDIP_00855	CDS	849				hypothetical protein
GECPLDIP_00856	CDS	930				hypothetical protein
GECPLDIP_00857	CDS	120	aphB	3.5.1.-	COG0123	Acetylpolyamine amidohydrolase 2
GECPLDIP_00858	CDS	198				hypothetical protein
GECPLDIP_00859	CDS	465	bfr	1.16.3.1	COG2193	Bacterioferritin
GECPLDIP_00860	CDS	204				hypothetical protein
GECPLDIP_00861	CDS	1527	btuB			Vitamin B12 transporter BtuB
GECPLDIP_00862	CDS	801				hypothetical protein
GECPLDIP_00863	CDS	1302				hypothetical protein
GECPLDIP_00864	CDS	621	eamB		COG1280	Cysteine/O-acetylserine efflux protein
GECPLDIP_00865	CDS	624	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
GECPLDIP_00866	CDS	711	mtnC	3.1.3.77		Enolase-phosphatase E1
GECPLDIP_00867	CDS	546	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
GECPLDIP_00868	CDS	462				hypothetical protein
GECPLDIP_00869	CDS	1875				hypothetical protein
GECPLDIP_00870	CDS	957	glcA	3.2.1.39		Glucan endo-1,3-beta-glucosidase A1
GECPLDIP_00871	CDS	492				hypothetical protein
GECPLDIP_00872	CDS	1344	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
GECPLDIP_00873	CDS	1407	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
GECPLDIP_00874	CDS	306				hypothetical protein
GECPLDIP_00875	CDS	489	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
GECPLDIP_00876	CDS	618				hypothetical protein
GECPLDIP_00877	CDS	1395	hutG_2	3.5.3.8		Formimidoylglutamase
GECPLDIP_00878	CDS	1626	speB	3.5.3.11		Agmatinase
GECPLDIP_00879	CDS	1722	cocE_3	3.1.1.84		Cocaine esterase
GECPLDIP_00880	CDS	294				hypothetical protein
GECPLDIP_00881	CDS	267				hypothetical protein
GECPLDIP_00882	CDS	684				hypothetical protein
GECPLDIP_00883	CDS	555	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
GECPLDIP_00884	CDS	903	xerC		COG4973	Tyrosine recombinase XerC
GECPLDIP_00885	CDS	423				hypothetical protein
GECPLDIP_00886	CDS	522	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
GECPLDIP_00887	CDS	330				hypothetical protein
GECPLDIP_00888	CDS	657	tpm	2.1.1.67		Thiopurine S-methyltransferase
GECPLDIP_00889	CDS	885	folD		COG0190	Bifunctional protein FolD protein
GECPLDIP_00890	CDS	1395	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
GECPLDIP_00891	CDS	450	rplI		COG0359	50S ribosomal protein L9
GECPLDIP_00892	CDS	900				hypothetical protein
GECPLDIP_00893	CDS	225	rpsR		COG0238	30S ribosomal protein S18
GECPLDIP_00894	CDS	405				hypothetical protein
GECPLDIP_00895	CDS	441				hypothetical protein
GECPLDIP_00896	CDS	753				queuosine precursor transporter
GECPLDIP_00897	CDS	1014	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GECPLDIP_00898	CDS	2118				hypothetical protein
GECPLDIP_00899	CDS	1866				hypothetical protein
GECPLDIP_00900	CDS	780				hypothetical protein
GECPLDIP_00901	CDS	1230	aspC_2	2.6.1.1	COG1448	Aspartate aminotransferase
GECPLDIP_00902	CDS	237	tolB_2			Tol-Pal system protein TolB
GECPLDIP_00903	CDS	2133	acyII_2	3.5.1.11		Penicillin acylase 2 proenzyme
GECPLDIP_00904	CDS	255				hypothetical protein
GECPLDIP_00905	CDS	1518	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
GECPLDIP_00906	CDS	177				hypothetical protein
GECPLDIP_00907	CDS	906	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
GECPLDIP_00908	CDS	2076	fadB			Fatty acid oxidation complex subunit alpha
GECPLDIP_00909	CDS	762	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
GECPLDIP_00910	CDS	2382	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
GECPLDIP_00911	CDS	1542	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
GECPLDIP_00912	CDS	606	leuE		COG1280	Leucine efflux protein
GECPLDIP_00913	CDS	633	glpG	3.4.21.105		Rhomboid protease GlpG
GECPLDIP_00914	CDS	933	mlhB	3.1.1.83		Monoterpene epsilon-lactone hydrolase
GECPLDIP_00915	CDS	189				hypothetical protein
GECPLDIP_00916	CDS	528	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
GECPLDIP_00917	CDS	1197				hypothetical protein
GECPLDIP_00918	CDS	942				hypothetical protein
GECPLDIP_00919	CDS	1014				hypothetical protein
GECPLDIP_00920	CDS	876				hypothetical protein
GECPLDIP_00921	CDS	504	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
GECPLDIP_00922	CDS	834	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GECPLDIP_00923	CDS	1176				hypothetical protein
GECPLDIP_00924	CDS	798	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
GECPLDIP_00925	CDS	1416	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
GECPLDIP_00926	CDS	219				hypothetical protein
GECPLDIP_00927	CDS	1212				hypothetical protein
GECPLDIP_00928	CDS	246				hypothetical protein
GECPLDIP_00929	CDS	906	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GECPLDIP_00930	CDS	999	pyrB	2.1.3.2		Aspartate carbamoyltransferase
GECPLDIP_00931	CDS	432	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
GECPLDIP_00932	CDS	564				hypothetical protein
GECPLDIP_00933	CDS	936				hypothetical protein
GECPLDIP_00934	CDS	957	gshB	6.3.2.3	COG0189	Glutathione synthetase
GECPLDIP_00935	CDS	420	walR		COG0745	Transcriptional regulatory protein WalR
GECPLDIP_00936	CDS	249				hypothetical protein
GECPLDIP_00937	CDS	300				hypothetical protein
GECPLDIP_00938	CDS	156				hypothetical protein
GECPLDIP_00939	CDS	1224	dgaE_1	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
GECPLDIP_00940	CDS	1233	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
GECPLDIP_00941	CDS	1071	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
GECPLDIP_00942	CDS	732				hypothetical protein
GECPLDIP_00943	CDS	432				hypothetical protein
GECPLDIP_00944	CDS	630		4.2.1.84		Low-molecular weight cobalt-containing nitrile hydratase subunit alpha
GECPLDIP_00945	CDS	288	scnA	3.5.5.8		Thiocyanate hydrolase subunit alpha
GECPLDIP_00946	CDS	327				hypothetical protein
GECPLDIP_00947	CDS	369				hypothetical protein
GECPLDIP_00948	CDS	351				hypothetical protein
GECPLDIP_00949	CDS	303	ihfB		COG0776	Integration host factor subunit beta
GECPLDIP_00950	CDS	297	lapA			Lipopolysaccharide assembly protein A
GECPLDIP_00951	CDS	1203	lapB		COG2956	Lipopolysaccharide assembly protein B
GECPLDIP_00952	CDS	285				hypothetical protein
GECPLDIP_00953	CDS	780	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
GECPLDIP_00954	CDS	441	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
GECPLDIP_00955	tRNA	76				tRNA-Asn(gtt)
GECPLDIP_00956	CDS	309	aatA	2.6.1.1	COG0436	Aspartate/prephenate aminotransferase
